# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# [M1] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['mean_square_error', 'mean_absolute_error'], n_wait=1, output_file='results.csv', pretrain_size=92, restart_stream=False, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[M0],current_mse_[M0],mean_mse_[M1],current_mse_[M1],mean_mae_[M0],current_mae_[M0],mean_mae_[M1],current_mae_[M1]
37880,124.571491,0.000000,196.099223,0.005592,2.120497,-0.000000,2.623496,0.074779
37881,124.568195,0.000000,196.094051,0.663805,2.120441,-0.000000,2.623448,0.814742
37882,124.564898,0.000000,196.088866,0.147781,2.120384,-0.000000,2.623389,0.384423
37883,124.561602,0.000000,196.083682,0.164514,2.120328,-0.000000,2.623330,0.405603
37884,124.558435,4.840000,196.078579,3.219509,2.120330,2.200000,2.623308,1.794299
37885,124.604839,1878.355600,196.077408,151.839105,2.121421,43.340000,2.623565,12.322301
37886,124.601605,2.371600,196.073059,31.694908,2.121406,1.540000,2.623644,5.629823
37887,124.598371,2.371600,196.067876,0.177628,2.121390,1.540000,2.623586,0.421460
37888,124.595075,0.048400,196.062743,2.053868,2.121340,0.220000,2.623554,1.433132
37889,124.591780,0.048400,196.057561,0.197957,2.121290,0.220000,2.623497,0.444923
37890,124.588505,0.774400,196.052379,0.189419,2.121257,0.880000,2.623439,0.435223
37891,124.585229,0.774400,196.047198,0.181251,2.121224,0.880000,2.623381,0.425736
37892,124.582396,17.472400,196.042431,15.868612,2.121279,4.180000,2.623417,3.983543
37893,124.606019,1017.610000,196.052458,575.089103,2.122066,31.900000,2.623982,23.981015
37894,124.618215,585.640000,196.367039,12088.138762,2.122650,24.200000,2.626821,109.946072
37895,124.618652,141.134400,196.524557,6151.173709,2.122908,11.880000,2.628826,78.429419
37896,124.615418,2.371600,196.560064,1538.863133,2.122893,1.540000,2.629794,39.228346
37897,124.677511,2472.078400,196.557216,88.916004,2.124152,49.720000,2.629974,9.429528
37898,124.674501,10.890000,196.560959,338.068898,2.124183,3.300000,2.630391,18.386650
37899,124.680236,341.510400,196.559484,140.764584,2.124616,18.480000,2.630635,11.864425
37900,124.691595,554.131600,196.556871,97.785990,2.125182,23.540000,2.630827,9.888680
37901,124.688329,1.210000,196.571882,764.112867,2.125155,1.100000,2.631488,27.642592
37902,125.229186,20575.033600,196.826501,9823.994658,2.128892,143.440000,2.634040,99.116067
37903,125.225874,0.000000,196.822066,29.112604,2.128836,-0.000000,2.634113,5.395610
37904,125.222608,1.742400,196.843811,1019.072948,2.128815,1.320000,2.634888,31.922922
37905,125.240267,792.985600,196.843612,189.321611,2.129503,28.160000,2.635182,13.759419
37906,125.237018,2.371600,196.839208,30.284546,2.129488,1.540000,2.635258,5.503140
37907,125.233769,2.371600,196.834005,0.086627,2.129472,1.540000,2.635196,0.294325
37908,125.230490,1.210000,196.828802,0.092073,2.129445,1.100000,2.635134,0.303435
37909,125.249141,830.592400,196.823728,4.939539,2.130150,28.820000,2.635123,2.222507
37910,125.245850,0.774400,196.822641,155.721175,2.130117,0.880000,2.635384,12.478829
37911,125.242559,0.774400,196.817755,12.028559,2.130084,0.880000,2.635406,3.468221
37912,125.239248,0.048400,196.813081,20.035744,2.130034,0.220000,2.635454,4.476130
37913,125.235942,0.193600,196.807880,0.091105,2.129989,0.440000,2.635393,0.301836
37914,125.232713,3.097600,196.802679,0.082760,2.129979,1.760000,2.635330,0.287681
37915,125.229414,0.435600,196.797527,1.948478,2.129941,0.660000,2.635298,1.395879
37916,125.226103,0.000000,196.792331,0.258819,2.129884,-0.000000,2.635242,0.508743
37917,125.222792,0.000000,196.787135,0.247647,2.129828,-0.000000,2.635185,0.497641
37918,125.219482,0.000000,196.781939,0.236958,2.129772,-0.000000,2.635128,0.486784
37919,125.216172,0.000000,196.776743,0.226734,2.129715,-0.000000,2.635071,0.476166
37920,125.212862,0.000000,196.771547,0.216952,2.129659,-0.000000,2.635014,0.465781
37921,125.209552,0.000000,196.766351,0.207595,2.129603,-0.000000,2.634956,0.455626
37922,125.206242,0.000000,196.761155,0.198643,2.129546,-0.000000,2.634898,0.445694
37923,125.202932,0.000000,196.755959,0.190079,2.129490,-0.000000,2.634840,0.435980
37924,125.199623,0.000000,196.750763,0.181885,2.129434,-0.000000,2.634782,0.426480
37925,125.196442,4.840000,196.745647,3.178416,2.129436,2.200000,2.634759,1.782811
37926,125.242779,1878.355600,196.744284,145.184915,2.130525,43.340000,2.635008,12.049270
37927,125.239531,2.371600,196.739821,27.884388,2.130509,1.540000,2.635078,5.280567
37928,125.236227,0.193600,196.734627,0.208079,2.130465,0.440000,2.635020,0.456157
37929,125.232928,0.435600,196.729433,0.199107,2.130426,0.660000,2.634963,0.446214
37930,125.229624,0.193600,196.724239,0.190523,2.130381,0.440000,2.634905,0.436489
37931,125.226314,0.000000,196.719045,0.182311,2.130325,-0.000000,2.634846,0.426978
37932,125.223005,0.000000,196.713851,0.174454,2.130268,-0.000000,2.634788,0.417677
37933,125.219696,0.000000,196.708657,0.166937,2.130212,-0.000000,2.634729,0.408579
37934,125.216388,0.048400,196.703463,0.159746,2.130162,0.220000,2.634670,0.399682
37935,125.213079,0.000000,196.698270,0.152865,2.130105,-0.000000,2.634610,0.390980
37936,125.210059,10.890000,196.693297,8.511986,2.130136,3.300000,2.634618,2.917531
37937,125.207314,21.344400,196.692206,155.420778,2.130202,4.620000,2.634878,12.466787
37938,125.204026,0.774400,196.724603,1422.819163,2.130169,0.880000,2.635805,37.720275
37939,125.461982,9888.313600,197.754006,39157.570836,2.132740,99.440000,2.640963,197.882720
37940,125.549148,3424.590400,197.770381,817.531016,2.134230,58.520000,2.641649,28.592499
37941,125.803624,9757.488400,198.064304,11322.751772,2.136783,98.780000,2.644391,106.408420
37942,125.896300,3633.678400,198.064494,205.228036,2.138319,60.280000,2.644699,14.325782
37943,125.894050,40.704400,198.116057,2149.826682,2.138432,6.380000,2.645854,46.366224
37944,125.910068,732.243600,198.115033,159.368674,2.139090,27.060000,2.646118,12.624131
37945,125.906747,0.193600,198.109995,7.399314,2.139045,0.440000,2.646120,2.720168
37946,125.903441,0.774400,198.104773,0.449028,2.139012,0.880000,2.646068,0.670096
37947,125.900162,1.742400,198.099597,2.146855,2.138990,1.320000,2.646036,1.465215
37948,125.896836,0.000000,198.094404,1.534752,2.138934,-0.000000,2.645999,1.238851
37949,125.893638,4.840000,198.089253,3.071138,2.138935,2.200000,2.645976,1.752466
37950,125.939927,1878.355600,198.087508,132.023793,2.140024,43.340000,2.646209,11.490161
37951,125.936664,2.371600,198.083253,37.005686,2.140008,1.540000,2.646300,6.083230
37952,125.933358,0.774400,198.078067,1.726961,2.139974,0.880000,2.646265,1.314139
37953,125.930135,3.920400,198.072855,0.753322,2.139970,1.980000,2.646218,0.867941
37954,125.976419,1878.355600,198.070950,125.945809,2.141058,43.340000,2.646444,11.222558
37955,125.973154,2.371600,198.066649,35.203144,2.141042,1.540000,2.646531,5.933224
37956,125.969909,3.097600,198.061462,1.654124,2.141032,1.760000,2.646495,1.286127
37957,125.966594,0.435600,198.056280,1.832603,2.140993,0.660000,2.646461,1.353737
37958,125.963267,0.000000,198.051056,0.236089,2.140937,-0.000000,2.646404,0.485890
37959,125.959946,0.193600,198.045832,0.225905,2.140892,0.440000,2.646347,0.475295
37960,125.956625,0.193600,198.040607,0.216162,2.140847,0.440000,2.646289,0.464932
37961,125.953304,0.193600,198.035383,0.206842,2.140802,0.440000,2.646231,0.454798
37962,125.950106,4.840000,198.030236,3.080421,2.140804,2.200000,2.646208,1.755113
37963,125.996378,1878.355600,198.028178,120.103558,2.141891,43.340000,2.646427,10.959177
37964,125.993154,3.920400,198.023833,33.483388,2.141887,1.980000,2.646510,5.786483
37965,125.989874,1.742400,198.018647,1.583674,2.141865,1.320000,2.646474,1.258441
37966,125.986552,0.193600,198.013464,1.742226,2.141820,0.440000,2.646438,1.319934
37967,125.983289,2.371600,198.008243,0.233528,2.141805,1.540000,2.646381,0.483248
37968,125.980025,2.371600,198.003021,0.223456,2.141789,1.540000,2.646324,0.472711
37969,125.976699,0.000000,197.997799,0.213820,2.141732,-0.000000,2.646266,0.462406
37970,125.973374,0.000000,197.992577,0.204601,2.141676,-0.000000,2.646208,0.452328
37971,125.970048,0.000000,197.987356,0.195781,2.141619,-0.000000,2.646150,0.442472
37972,125.966723,0.000000,197.982134,0.187344,2.141563,-0.000000,2.646092,0.432832
37973,125.963397,0.000000,197.976913,0.179272,2.141506,-0.000000,2.646033,0.423405
37974,125.960072,0.000000,197.971691,0.171549,2.141449,-0.000000,2.645974,0.414184
37975,125.956747,0.000000,197.966470,0.164160,2.141393,-0.000000,2.645915,0.405166
37976,125.953423,0.000000,197.961248,0.157090,2.141336,-0.000000,2.645856,0.396346
37977,125.950098,0.000000,197.956027,0.150327,2.141280,-0.000000,2.645796,0.387720
37978,125.946774,0.000000,197.950806,0.143856,2.141223,-0.000000,2.645736,0.379283
37979,125.943450,0.000000,197.945585,0.137664,2.141167,-0.000000,2.645676,0.371032
37980,125.940126,0.000000,197.940364,0.131741,2.141110,-0.000000,2.645616,0.362961
37981,125.936802,0.000000,197.935143,0.126073,2.141054,-0.000000,2.645556,0.355067
37982,125.933483,0.193600,197.929923,0.120649,2.141009,0.440000,2.645495,0.347346
37983,125.930192,1.210000,197.924715,0.577912,2.140981,1.100000,2.645445,0.760205
37984,125.926900,1.210000,197.919995,19.086822,2.140954,1.100000,2.645491,4.368847
37985,125.923589,0.435600,197.914775,0.118044,2.140915,0.660000,2.645430,0.343575
37986,125.920266,0.000000,197.909607,2.054837,2.140858,-0.000000,2.645398,1.433470
37987,125.916943,0.000000,197.904420,1.351968,2.140802,-0.000000,2.645359,1.162742
37988,125.913620,0.000000,197.899201,0.127024,2.140745,-0.000000,2.645298,0.356404
37989,125.910298,0.000000,197.893982,0.121560,2.140689,-0.000000,2.645238,0.348655
37990,125.906976,0.000000,197.888764,0.116332,2.140632,-0.000000,2.645177,0.341075
37991,125.903653,0.000000,197.883545,0.111330,2.140576,-0.000000,2.645116,0.333661
37992,125.900332,0.000000,197.878327,0.106543,2.140520,-0.000000,2.645055,0.326410
37993,125.897042,1.210000,197.873122,0.609465,2.140492,1.100000,2.645006,0.780683
37994,125.893721,0.048400,197.868165,9.986786,2.140441,0.220000,2.645019,3.160188
37995,125.890400,0.000000,197.863131,7.030886,2.140385,-0.000000,2.645019,2.651582
37996,125.887141,2.371600,197.857922,0.416774,2.140369,1.540000,2.644967,0.645581
37997,125.883826,0.193600,197.852857,5.856379,2.140324,0.440000,2.644961,2.419996
37998,125.880516,0.435600,197.848125,18.508967,2.140285,0.660000,2.645004,4.302205
37999,125.877195,0.000000,197.842909,0.101782,2.140229,-0.000000,2.644943,0.319033
38000,125.873875,0.000000,197.837738,1.826203,2.140172,-0.000000,2.644909,1.351371
38001,125.870555,0.000000,197.832553,1.285259,2.140116,-0.000000,2.644869,1.133693
38002,125.867234,0.000000,197.827338,0.113182,2.140059,-0.000000,2.644808,0.336425
38003,125.863914,0.000000,197.822123,0.108316,2.140003,-0.000000,2.644747,0.329114
38004,125.860595,0.000000,197.816908,0.103660,2.139946,-0.000000,2.644686,0.321962
38005,125.857275,0.000000,197.811693,0.099205,2.139890,-0.000000,2.644624,0.314968
38006,125.853956,0.000000,197.806478,0.094942,2.139834,-0.000000,2.644563,0.308126
38007,125.850636,0.000000,197.801264,0.090863,2.139777,-0.000000,2.644501,0.301434
38008,125.847317,0.000000,197.796049,0.086959,2.139721,-0.000000,2.644439,0.294889
38009,125.843998,0.000000,197.790835,0.083225,2.139664,-0.000000,2.644377,0.288487
38010,125.840679,0.000000,197.785621,0.079651,2.139608,-0.000000,2.644315,0.282224
38011,125.837361,0.000000,197.780407,0.076231,2.139551,-0.000000,2.644252,0.276099
38012,125.834042,0.000000,197.775193,0.072958,2.139495,-0.000000,2.644189,0.270108
38013,125.830724,0.000000,197.769980,0.069827,2.139439,-0.000000,2.644127,0.264247
38014,125.827406,0.000000,197.764767,0.066830,2.139382,-0.000000,2.644064,0.258515
38015,125.824088,0.000000,197.759554,0.063962,2.139326,-0.000000,2.644001,0.252908
38016,125.820771,0.000000,197.754341,0.061218,2.139269,-0.000000,2.643938,0.247423
38017,125.817453,0.000000,197.749128,0.058592,2.139213,-0.000000,2.643874,0.242059
38018,125.814136,0.000000,197.743916,0.056079,2.139157,-0.000000,2.643811,0.236811
38019,125.810839,0.774400,197.738722,0.753983,2.139123,0.880000,2.643764,0.868322
38020,125.829421,830.592400,197.733601,3.512676,2.139827,28.820000,2.643744,1.874214
38021,125.826124,0.774400,197.731484,117.447975,2.139794,0.880000,2.643960,10.837342
38022,125.822852,1.742400,197.727202,35.288497,2.139772,1.320000,2.644047,5.940412
38023,125.819535,0.000000,197.722017,1.073149,2.139716,-0.000000,2.644004,1.035929
38024,125.816230,0.435600,197.716845,1.512035,2.139677,0.660000,2.643967,1.229648
38025,125.812913,0.000000,197.711634,0.062820,2.139620,-0.000000,2.643904,0.250639
38026,125.809597,0.000000,197.706424,0.060125,2.139564,-0.000000,2.643841,0.245205
38027,125.806280,0.000000,197.701214,0.057546,2.139507,-0.000000,2.643777,0.239889
38028,125.802964,0.000000,197.696004,0.055079,2.139451,-0.000000,2.643714,0.234688
38029,125.799648,0.000000,197.690795,0.052717,2.139395,-0.000000,2.643650,0.229602
38030,125.796332,0.000000,197.685585,0.050457,2.139338,-0.000000,2.643586,0.224626
38031,125.793016,0.000000,197.680376,0.048294,2.139282,-0.000000,2.643522,0.219760
38032,125.789701,0.000000,197.675167,0.046224,2.139225,-0.000000,2.643458,0.214999
38033,125.786386,0.000000,197.669958,0.044244,2.139169,-0.000000,2.643394,0.210342
38034,125.783071,0.000000,197.664750,0.042348,2.139113,-0.000000,2.643330,0.205787
38035,125.779756,0.000000,197.659541,0.040534,2.139056,-0.000000,2.643266,0.201331
38036,125.776441,0.000000,197.654333,0.038798,2.139000,-0.000000,2.643201,0.196972
38037,125.773126,0.000000,197.649125,0.037136,2.138944,-0.000000,2.643137,0.192708
38038,125.769812,0.000000,197.643918,0.035546,2.138887,-0.000000,2.643072,0.188537
38039,125.766497,0.000000,197.638710,0.034024,2.138831,-0.000000,2.643007,0.184457
38040,125.763183,0.000000,197.633503,0.032568,2.138774,-0.000000,2.642942,0.180466
38041,125.759869,0.000000,197.628296,0.031174,2.138718,-0.000000,2.642877,0.176562
38042,125.756556,0.000000,197.623090,0.029840,2.138662,-0.000000,2.642812,0.172743
38043,125.753242,0.000000,197.617883,0.028563,2.138605,-0.000000,2.642747,0.169007
38044,125.749949,0.774400,197.612677,0.027341,2.138572,0.880000,2.642682,0.165352
38045,125.746656,0.774400,197.607471,0.026172,2.138539,0.880000,2.642616,0.161777
38046,125.743343,0.000000,197.602265,0.025053,2.138483,-0.000000,2.642551,0.158280
38047,125.740030,0.000000,197.597060,0.023981,2.138426,-0.000000,2.642485,0.154859
38048,125.736718,0.000000,197.591855,0.022956,2.138370,-0.000000,2.642420,0.151513
38049,125.733405,0.000000,197.586650,0.021975,2.138314,-0.000000,2.642354,0.148239
38050,125.730093,0.000000,197.581445,0.021036,2.138257,-0.000000,2.642288,0.145037
38051,125.726781,0.000000,197.576241,0.020137,2.138201,-0.000000,2.642222,0.141904
38052,125.723756,10.890000,197.571299,9.992938,2.138232,3.300000,2.642236,3.161161
38053,125.721006,21.344400,197.569366,124.193948,2.138297,4.620000,2.642460,11.144234
38054,125.769203,1955.408400,197.564965,30.485591,2.139405,44.220000,2.642536,5.521376
38055,125.765895,0.193600,197.559782,0.795612,2.139361,0.440000,2.642490,0.891971
38056,125.762594,0.435600,197.554624,1.751069,2.139322,0.660000,2.642455,1.323280
38057,125.759313,1.210000,197.549422,0.043077,2.139294,1.100000,2.642391,0.207550
38058,125.756001,0.000000,197.544220,0.041232,2.139238,-0.000000,2.642327,0.203056
38059,125.752720,1.210000,197.539018,0.039466,2.139211,1.100000,2.642262,0.198660
38060,125.749440,1.210000,197.533816,0.037776,2.139183,1.100000,2.642198,0.194360
38061,125.746160,1.210000,197.528615,0.036159,2.139156,1.100000,2.642133,0.190154
38062,125.742860,0.435600,197.523414,0.034611,2.139117,0.660000,2.642069,0.186039
38063,125.739580,1.210000,197.518213,0.033129,2.139090,1.100000,2.642004,0.182014
38064,125.736301,1.210000,197.513012,0.031711,2.139062,1.100000,2.641939,0.178077
38065,125.733001,0.435600,197.507812,0.030354,2.139023,0.660000,2.641874,0.174225
38066,125.729722,1.210000,197.502611,0.029056,2.138996,1.100000,2.641809,0.170458
38067,125.726443,1.210000,197.497411,0.027813,2.138969,1.100000,2.641744,0.166772
38068,125.723144,0.435600,197.492212,0.026623,2.138930,0.660000,2.641678,0.163166
38069,125.797585,2952.835600,197.566201,3007.465139,2.140304,54.340000,2.643053,54.840360
38070,125.796017,66.259600,197.851852,11046.318020,2.140462,8.140000,2.645751,105.101465
38071,125.795891,121.000000,197.980226,5073.481673,2.140695,11.000000,2.647556,71.228377
38072,125.807169,554.131600,198.047936,2769.678616,2.141259,23.540000,2.648872,52.627736
38073,125.812635,333.427600,198.061945,730.128659,2.141683,18.260000,2.649514,27.020893
38074,125.850151,1550.784400,198.126938,2666.693673,2.142664,39.380000,2.650804,51.640039
38075,125.860095,503.553600,198.160448,1470.959593,2.143198,22.440000,2.651744,38.353091
38076,125.987258,4956.160000,198.195792,1540.730865,2.144995,70.400000,2.652707,39.252145
38077,126.009634,975.937600,198.341900,5748.244838,2.145761,31.240000,2.654633,75.817180
38078,126.298652,11104.944400,198.531063,7384.072606,2.148478,105.380000,2.656826,85.930627
38079,126.332148,1398.760000,198.538498,480.984460,2.149406,37.400000,2.657333,21.931358
38080,126.328869,1.742400,198.534650,52.341125,2.149385,1.320000,2.657453,7.234717
38081,126.344818,732.243600,198.534507,193.115303,2.150040,27.060000,2.657749,13.896593
38082,126.341513,0.774400,198.529296,0.557412,2.150007,0.880000,2.657699,0.746600
38083,126.389145,1936.000000,198.526881,106.768494,2.151108,44.000000,2.657901,10.332884
38084,126.385839,0.774400,198.522502,32.147228,2.151075,0.880000,2.657980,5.669853
38085,126.382513,0.000000,198.517322,1.734451,2.151018,-0.000000,2.657945,1.316986
38086,126.379188,0.048400,198.512134,1.373859,2.150968,0.220000,2.657906,1.172117
38087,126.376148,10.890000,198.506995,3.278815,2.150998,3.300000,2.657884,1.810750
38088,126.373148,12.390400,198.504176,91.375127,2.151034,3.520000,2.658065,9.559034
38089,126.421283,1955.408400,198.499138,7.077742,2.152141,44.220000,2.658065,2.660403
38090,126.417968,0.435600,198.493955,1.559102,2.152102,0.660000,2.658028,1.248640
38091,126.414652,0.435600,198.488779,1.787061,2.152062,0.660000,2.657993,1.336810
38092,126.411326,0.000000,198.483583,1.037404,2.152006,-0.000000,2.657950,1.018530
38093,126.408127,4.840000,198.478372,0.442967,2.152007,2.200000,2.657898,0.665557
38094,126.453726,1859.334400,198.475631,94.340568,2.153085,43.120000,2.658083,9.712907
38095,126.450419,0.774400,198.471128,27.336676,2.153052,0.880000,2.658151,5.228449
38096,126.447113,0.774400,198.465936,1.148147,2.153018,0.880000,2.658109,1.071516
38097,126.443791,0.193600,198.460747,1.248798,2.152973,0.440000,2.658069,1.117496
38098,126.440484,0.774400,198.455589,2.405688,2.152939,0.880000,2.658040,1.551028
38099,126.437178,0.774400,198.450427,2.287014,2.152906,0.880000,2.658010,1.512288
38100,126.433872,0.774400,198.445263,2.174184,2.152872,0.880000,2.657978,1.474512
38101,126.430547,0.048400,198.440097,2.066911,2.152822,0.220000,2.657946,1.437676
38102,126.427232,0.435600,198.434928,1.964923,2.152782,0.660000,2.657913,1.401757
38103,126.423917,0.435600,198.429757,1.867958,2.152743,0.660000,2.657879,1.366733
38104,126.420592,0.000000,198.424541,0.166490,2.152686,-0.000000,2.657820,0.408032
38105,126.417266,0.000000,198.419325,0.156263,2.152630,-0.000000,2.657761,0.395302
38106,126.413941,0.000000,198.414110,0.146666,2.152573,-0.000000,2.657701,0.382970
38107,126.410620,0.193600,198.408894,0.137660,2.152528,0.440000,2.657641,0.371026
38108,126.407300,0.193600,198.403679,0.129208,2.152483,0.440000,2.657580,0.359455
38109,126.403975,0.000000,198.398463,0.121276,2.152426,-0.000000,2.657519,0.348246
38110,126.400651,0.000000,198.393248,0.113831,2.152370,-0.000000,2.657458,0.337389
38111,126.397358,1.210000,198.388032,0.106845,2.152342,1.100000,2.657397,0.326871
38112,126.394045,0.435600,198.382817,0.100287,2.152303,0.660000,2.657335,0.316682
38113,126.390732,0.435600,198.377602,0.094133,2.152264,0.660000,2.657274,0.306812
38114,126.387413,0.193600,198.372387,0.088358,2.152219,0.440000,2.657212,0.297250
38115,126.384110,0.774400,198.367187,0.659365,2.152185,0.880000,2.657163,0.812013
38116,126.380791,0.193600,198.361979,0.327522,2.152140,0.440000,2.657108,0.572295
38117,126.377467,0.000000,198.356763,0.013048,2.152084,-0.000000,2.657041,0.114230
38118,126.374156,0.435600,198.351548,0.036429,2.152044,0.660000,2.656977,0.190863
38119,126.370832,0.000000,198.346332,0.002717,2.151988,-0.000000,2.656908,0.052129
38120,126.367509,0.000000,198.341119,0.098041,2.151931,-0.000000,2.656846,0.313115
38121,126.364198,0.435600,198.335906,0.092027,2.151892,0.660000,2.656784,0.303359
38122,126.360887,0.435600,198.330693,0.086382,2.151853,0.660000,2.656722,0.293908
38123,126.357596,1.210000,198.325575,3.668174,2.151825,1.100000,2.656703,1.915248
38124,126.354274,0.000000,198.320843,18.364912,2.151768,-0.000000,2.656746,4.285430
38125,126.350952,0.000000,198.315629,0.006921,2.151712,-0.000000,2.656678,0.083194
38126,126.347630,0.000000,198.310421,0.241822,2.151655,-0.000000,2.656621,0.491754
38127,126.344308,0.000000,198.305209,0.047196,2.151599,-0.000000,2.656557,0.217247
38128,126.341018,1.210000,198.299998,0.118466,2.151571,1.100000,2.656496,0.344189
38129,126.337708,0.435600,198.294788,0.111199,2.151532,0.660000,2.656435,0.333465
38130,126.334398,0.435600,198.289591,0.603610,2.151493,0.660000,2.656386,0.776923
38131,126.331082,0.193600,198.284387,0.307063,2.151448,0.440000,2.656330,0.554132
38132,126.327761,0.000000,198.279174,0.011576,2.151391,-0.000000,2.656263,0.107592
38133,126.324452,0.435600,198.273963,0.028843,2.151352,0.660000,2.656198,0.169833
38134,126.321132,0.000000,198.268751,0.001904,2.151295,-0.000000,2.656129,0.043632
38135,126.317811,0.000000,198.263543,0.120483,2.151239,-0.000000,2.656069,0.347106
38136,126.314502,0.435600,198.258335,0.113094,2.151200,0.660000,2.656008,0.336294
38137,126.311194,0.435600,198.253126,0.106159,2.151160,0.660000,2.655946,0.325820
38138,126.307906,1.210000,198.247918,0.099650,2.151133,1.100000,2.655885,0.315673
38139,126.304586,0.000000,198.242710,0.093540,2.151076,-0.000000,2.655823,0.305843
38140,126.301272,0.193600,198.237502,0.087806,2.151031,0.440000,2.655761,0.296321
38141,126.297957,0.193600,198.232295,0.082424,2.150986,0.440000,2.655699,0.287095
38142,126.294643,0.193600,198.227087,0.077372,2.150941,0.440000,2.655636,0.278158
38143,126.291329,0.193600,198.221879,0.072630,2.150896,0.440000,2.655574,0.269500
38144,126.288010,0.000000,198.216672,0.068179,2.150840,-0.000000,2.655511,0.261111
38145,126.284697,0.193600,198.211465,0.064001,2.150795,0.440000,2.655448,0.252985
38146,126.281383,0.193600,198.206258,0.060080,2.150750,0.440000,2.655384,0.245112
38147,126.278070,0.193600,198.201051,0.056399,2.150705,0.440000,2.655321,0.237484
38148,126.274752,0.000000,198.195962,4.506076,2.150649,-0.000000,2.655307,2.122752
38149,126.271434,0.000000,198.190761,0.265544,2.150592,-0.000000,2.655251,0.515309
38150,126.268118,0.048400,198.185558,0.187536,2.150541,0.220000,2.655192,0.433055
38151,126.264800,0.000000,198.180351,0.001766,2.150485,-0.000000,2.655124,0.042028
38152,126.261483,0.000000,198.175146,0.052878,2.150428,-0.000000,2.655060,0.229953
38153,126.258177,0.435600,198.169940,0.049639,2.150389,0.660000,2.654996,0.222799
38154,126.254871,0.435600,198.164735,0.046599,2.150350,0.660000,2.654932,0.215868
38155,126.251559,0.193600,198.159530,0.043745,2.150305,0.440000,2.654868,0.209152
38156,126.248243,0.000000,198.154326,0.041066,2.150249,-0.000000,2.654803,0.202646
38157,126.244931,0.193600,198.149121,0.038551,2.150204,0.440000,2.654739,0.196343
38158,126.241620,0.193600,198.143917,0.036190,2.150159,0.440000,2.654674,0.190236
38159,126.238304,0.000000,198.138713,0.033973,2.150102,-0.000000,2.654609,0.184319
38160,126.234988,0.000000,198.133509,0.031893,2.150046,-0.000000,2.654544,0.178586
38161,126.231672,0.000000,198.128305,0.029940,2.149989,-0.000000,2.654479,0.173031
38162,126.228367,0.435600,198.123102,0.028106,2.149950,0.660000,2.654413,0.167650
38163,126.225063,0.435600,198.117898,0.026385,2.149911,0.660000,2.654348,0.162435
38164,126.221760,0.435600,198.112695,0.024769,2.149872,0.660000,2.654282,0.157383
38165,126.218456,0.435600,198.107493,0.023253,2.149833,0.660000,2.654217,0.152488
38166,126.215141,0.000000,198.102290,0.021829,2.149776,-0.000000,2.654151,0.147745
38167,126.211826,0.000000,198.097088,0.020492,2.149720,-0.000000,2.654085,0.143150
38168,126.208511,0.000000,198.091886,0.019237,2.149663,-0.000000,2.654019,0.138698
38169,126.205197,0.000000,198.086684,0.018059,2.149607,-0.000000,2.653953,0.134383
38170,126.201883,0.000000,198.081482,0.016953,2.149550,-0.000000,2.653886,0.130203
38171,126.198580,0.435600,198.076281,0.015915,2.149511,0.660000,2.653820,0.126153
38172,126.195277,0.435600,198.071080,0.014940,2.149472,0.660000,2.653754,0.122229
38173,126.191975,0.435600,198.065879,0.014025,2.149433,0.660000,2.653687,0.118427
38174,126.188661,0.000000,198.060679,0.013166,2.149377,-0.000000,2.653620,0.114742
38175,126.185353,0.193600,198.055478,0.012359,2.149332,0.440000,2.653554,0.111172
38176,126.182040,0.000000,198.050278,0.011602,2.149275,-0.000000,2.653487,0.107713
38177,126.179013,10.890000,198.045346,10.212104,2.149306,3.300000,2.653501,3.195638
38178,126.175700,0.000000,198.040769,23.709888,2.149249,-0.000000,2.653559,4.869280
38179,126.172387,0.000000,198.035570,0.004117,2.149193,-0.000000,2.653491,0.064165
38180,126.169074,0.000000,198.030386,0.584882,2.149136,-0.000000,2.653442,0.764776
38181,126.165762,0.000000,198.025190,0.139873,2.149080,-0.000000,2.653382,0.373996
38182,126.162450,0.000000,198.019993,0.041324,2.149023,-0.000000,2.653317,0.203284
38183,126.159138,0.000000,198.014795,0.038796,2.148967,-0.000000,2.653253,0.196967
38184,126.155837,0.435600,198.009598,0.036422,2.148928,0.660000,2.653188,0.190845
38185,126.152526,0.000000,198.004401,0.034193,2.148871,-0.000000,2.653123,0.184915
38186,126.149214,0.000000,197.999204,0.032101,2.148815,-0.000000,2.653058,0.179169
38187,126.145903,0.000000,197.994008,0.030137,2.148759,-0.000000,2.652993,0.173601
38188,126.142592,0.000000,197.988811,0.028293,2.148702,-0.000000,2.652928,0.168207
